"","X.casegrowthlag_we","X.casegrowthlag1_we","X.logdiffcases_we","X.casegrowthlag.national_we","X.logdiffcases.national_we","X.difflogtests_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
"154",0.0953101798043248,0.0256424306133374,1.94591014905531,0.335260849434916,5.79605775076537,0.0808714512896387,4.63967806136955,2843.15838,671000,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0313137807440587,-29.0001428571429,594.685714285714,22.9257142857143,64.0428571428571,0,20,23,0.418043890315024,0
"155",0.0256424306133374,0.418043890315024,0.693147180559945,-0.0487901641694322,-2.30258509299405,0.0790993526190977,4.63967806136955,2843.15838,671000,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.138486299976552,-31.7144285714286,579.628571428571,19.3342857142857,77.1914285714286,0,20,24,0.110348057168865,0
"156",0.418043890315024,0.110348057168865,3.71357206670431,0.358309970190887,6.16120732169508,0.0846363978398159,4.63967806136955,2843.15838,671000,1,1,1,3,1,-0.449142857142857,-12.9594285714286,-0.00154880656860712,-24.102,454.057142857143,22.6914285714286,71.7742857142857,0,20,25,0.106106505994548,0
"157",0.110348057168865,0.106106505994548,2.63905732961526,0.164264546064187,5.63835466933375,0.104779106269586,4.63967806136955,2843.15838,671000,1,1,1,3,1,-0.816142857142857,-12.2857142857143,-0.0389371648352164,-19.796,448.085714285714,20.9085714285714,74.3714285714286,0,20,26,-0.136411855489877,0
"158",0.106106505994548,-0.136411855489877,2.70805020110221,0.120235850143278,5.46806014113513,0.125231935057686,4.63967806136955,2843.15838,671000,1,1,1,3,1,-0.612285714285714,-11.9998571428571,0.0491260941550085,-17.4081428571429,279.4,16.8942857142857,76.06,0,20,27,0.0228146777661715,0
"159",-0.136411855489877,0.0228146777661715,-2.30258509299405,0.160820547336366,5.89989735358249,0.137284110449245,4.63967806136955,2843.15838,671000,1,1,1,3,1,-2.97971428571429,-15.5714285714286,-0.00596171428711578,-18.143,381.542857142857,16.3085714285714,78.6,0,20,28,0.0932574934865826,0
"160",0.0228146777661715,0.0932574934865826,1.09861228866811,0.151880531292719,5.99893656194668,0.120349274220743,4.63967806136955,2843.15838,671000,1,1,1,3,1,-1.898,-10.9184285714286,-0.00742064937994691,-17.612,611.257142857143,17.3371428571429,76.6457142857143,0,20,29,-0.564766013911738,0
"161",0.0932574934865826,-0.564766013911738,2.56494935746154,0.0159559403163296,3.8286413964891,0.0984468105560712,4.63967806136955,2843.15838,671000,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0274479451716836,-15.2855714285714,446.485714285714,19.0542857142857,78.3142857142857,0,20,30,0.244598486315469,0
"162",-0.564766013911738,0.244598486315469,-2.30258509299405,-0.268369873930652,-2.30258509299405,0.0766566128091402,4.63967806136955,2843.15838,671000,1,1,1,2,1,-3.12257142857143,-12.5101428571429,0.0274772432434798,-16.1837142857143,154.657142857143,13.5314285714286,84.1571428571429,0,20,31,1.18876338566241,0
"163",0.244598486315469,1.18876338566241,3.13549421592915,0.443438765536579,7.12286665859908,0.0573787337164724,4.63967806136955,2843.15838,671000,1,0.428571428571429,1,2,1,-2.73457142857143,-15.5712857142857,-0.020041138548585,-16.5712857142857,203.8,11.6171428571429,85.5571428571428,1,20,32,0.895384047054841,0
"164",1.18876338566241,0.895384047054841,5.48893772615669,0.927550041996282,8.57376254290413,0.0633493504323166,4.63967806136955,2843.15838,671000,1,0,1,2,1,-3.38771428571429,-16.6937142857143,-0.0108698276065322,-18.5511428571429,109.828571428571,11.0742857142857,85.9771428571429,0.714285714285714,20,33,0.79090847258415,0
"165",0.895384047054841,0.79090847258415,6.22257626807137,0.800094463598464,9.28070563463675,0.0797822380417514,4.63967806136955,2843.15838,671000,1,0,1,2,1,-4.20385714285714,-19.7141428571429,0.0363362944397867,-18.5102857142857,92.6857142857143,7.74,87.5,0,20,34,0.302604766008654,0
"166",0.2578291093021,0.204794412646013,1.6094379124341,-0.0727593542824279,-2.30258509299405,0.218601149259094,5.1074748257165,2847.309511,406500,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0468702380011212,-16.9998571428571,616.357142857143,18.2642857142857,67.7357142857143,0,12,20,-0.300104592450338,0
"167",0.204794412646013,-0.300104592450338,1.6094379124341,0.117083979353885,4.36944785246702,0.156874760657809,5.1074748257165,2847.309511,406500,1,1.42857142857143,1,3,1,1.87742857142857,-14.2652857142857,-0.0498396620877219,-20.8365714285714,439.321428571429,16.9178571428571,75.4142857142857,0,12,21,0.717839793150317,0
"168",-0.300104592450338,0.717839793150317,-2.30258509299405,0.14431223082697,4.70953020131233,0.12530406345668,5.1074748257165,2847.309511,406500,1,2,1,3,1,-0.265285714285714,-14.898,0.00170939358166855,-24.1838571428571,479.392857142857,19.8464285714286,73.9714285714286,0,12,22,0.0476280489892544,0
